HEB_NAME,LAT,LONG,HEB_WIKI_LINK
אחיעזר,31.98133,34.87213,https://he.wikipedia.org/wiki/אחיעזר
עזוז,30.79245,34.47267,https://he.wikipedia.org/wiki/עזוז
פסוטה,33.04895,35.30893,https://he.wikipedia.org/wiki/פסוטה
פוריידיס,32.59812,34.95153,https://he.wikipedia.org/wiki/פוריידיס
געש,32.22898,34.83133,https://he.wikipedia.org/wiki/געש
געתון,33.00628,35.21477,https://he.wikipedia.org/wiki/געתון_(קיבוץ)
גדיש,32.55873,35.24471,https://he.wikipedia.org/wiki/גדיש
גדות,33.01915,35.61943,https://he.wikipedia.org/wiki/גדות
גלאון,31.63369,34.84868,https://he.wikipedia.org/wiki/גלאון
גן הדרום,31.80413,34.69994,https://he.wikipedia.org/wiki/גן_הדרום
גן השומרון,32.46273156744149,34.99755604324904,https://he.wikipedia.org/wiki/גן_השומרון
גן חיים,32.19512,34.90341,https://he.wikipedia.org/wiki/גן_חיים
גן נר,32.53106,35.3377,https://he.wikipedia.org/wiki/גן_נר
קבוצת שילר,31.87864,34.79961,https://he.wikipedia.org/wiki/קבוצת_שילר
גן שמואל,32.4492,34.95234,https://he.wikipedia.org/wiki/גן_שמואל
גן שורק,31.944112228079227,34.75587653967036,https://he.wikipedia.org/wiki/גן_שורק
גן יבנה,31.784650808581546,34.71385295456118,https://he.wikipedia.org/wiki/גן_יבנה
גן יאשיה,32.34928,34.99398,https://he.wikipedia.org/wiki/גן_יאשיה
גני עם,32.1529,34.90038,https://he.wikipedia.org/wiki/גני_עם
גני הדר,31.87858,34.85363,https://he.wikipedia.org/wiki/גני_הדר
גני מודיעין,31.930046788912676,35.016336161385404,https://he.wikipedia.org/wiki/גני_מודיעין
גני טל,31.789361688060843,34.78952637044813,https://he.wikipedia.org/wiki/גני_טל
גני תקווה,32.05971,34.8732,https://he.wikipedia.org/wiki/גני_תקווה
גני יוחנן,31.85446,34.83643,https://he.wikipedia.org/wiki/גני_יוחנן
גנות,32.01572104250688,34.830796175999424,https://he.wikipedia.org/wiki/גנות
גנות הדר,32.32244,34.90178,https://he.wikipedia.org/wiki/גנות_הדר
גת רימון,32.07103,34.88216,https://he.wikipedia.org/wiki/גת_רימון
גת,31.627963353222075,34.792604138363025,https://he.wikipedia.org/wiki/גת_(קיבוץ)
גזית,32.63893,35.4469,https://he.wikipedia.org/wiki/גזית
גיאה,31.62773675692138 34.60088507179709,https://he.wikipedia.org/wiki/גיאה
גאליה,31.88419,34.76568,https://he.wikipedia.org/wiki/גאליה_(מושב)
גאולי תימן,32.39269360803677,34.90124596524222,https://he.wikipedia.org/wiki/גאולי_תימן
גאולים,32.29962,34.94514,https://he.wikipedia.org/wiki/גאולים_(מושב)
גדרה,31.81456,34.77998,https://he.wikipedia.org/wiki/גדרה
גפן,31.74058,34.87902,https://he.wikipedia.org/wiki/גפן_(מושב)
גליל ים,32.15733,34.83141,https://he.wikipedia.org/wiki/גליל_ים
גרופית,29.94122,35.06441,https://he.wikipedia.org/wiki/גרופית
גשר,32.62238874099015,35.550078651010665,https://he.wikipedia.org/wiki/גשר_(קיבוץ)
גשר הזיו,33.04039,35.11065,https://he.wikipedia.org/wiki/גשר_הזיו
גשור,32.81873,35.71808,https://he.wikipedia.org/wiki/גשור
גבע,32.565828545596446,35.37266188882336,https://he.wikipedia.org/wiki/גבע
גבע כרמל,32.66002,34.94874,https://he.wikipedia.org/wiki/גבע_כרמל
גבע בנימין,31.85031,35.27405,https://he.wikipedia.org/wiki/גבע_בנימין
גבעות בר,31.355612397158797,34.75641605556727,https://he.wikipedia.org/wiki/גבעות_בר
גברעם,31.57762,34.60689,https://he.wikipedia.org/wiki/גברעם
גבת,32.67547,35.21247,https://he.wikipedia.org/wiki/גבת
גבים,31.50756,34.59869,https://he.wikipedia.org/wiki/גבים
גבולות,31.21072,34.46553,https://he.wikipedia.org/wiki/גבולות
גזר,31.87658,34.92046,https://he.wikipedia.org/wiki/גזר_(קיבוץ)
ע'ג'ר,33.27115,35.62288,https://he.wikipedia.org/wiki/ע'ג'ר
גבתון,31.888743888639947,34.79885471334061,https://he.wikipedia.org/wiki/גבתון
גדעונה,32.54915,35.35853,https://he.wikipedia.org/wiki/גדעונה
גילת,31.3276,34.65202,https://he.wikipedia.org/wiki/גילת
גלגל,31.999519361331572,35.44415257828179,https://he.wikipedia.org/wiki/גלגל_(קיבוץ)
גלאון,31.633489763890278,34.84798641530289,https://he.wikipedia.org/wiki/גלאון
גמזו,31.927502739724396,34.94062513749969,https://he.wikipedia.org/wiki/גמזו_(מושב)
גנתון,31.963914777872155,34.911998071203755,https://he.wikipedia.org/wiki/גנתון
גניגר,32.66364,35.25764,https://he.wikipedia.org/wiki/גניגר
גינוסר,32.84713,35.52335,https://he.wikipedia.org/wiki/גינוסר
גיתה,32.96701,35.24997,https://he.wikipedia.org/wiki/גיתה_(יישוב)
גיתית,32.10154,35.39604,https://he.wikipedia.org/wiki/גיתית
גבעת אבני,32.77682,35.43747,https://he.wikipedia.org/wiki/גבעת_אבני
גבעת ברנר,31.86684,34.80097,https://he.wikipedia.org/wiki/גבעת_ברנר
גבעת אלה,32.72377,35.24469,https://he.wikipedia.org/wiki/גבעת_אלה
גבעת השלושה,32.0985507504585,34.92051351862551,https://he.wikipedia.org/wiki/גבעת_השלושה
גבעת חיים איחוד),32.39775,34.93213,https://he.wikipedia.org/wiki/גבעת_חיים_איחוד)
גבעת חיים מאוחד),32.39347639927528,34.929648926663894,https://he.wikipedia.org/wiki/גבעת_חיים_מאוחד)
"גבעת ח""ן",32.16831,34.87537,"https://he.wikipedia.org/wiki/גבעת_ח""ן"
"גבעת כ""ח",32.03117,34.93657,"https://he.wikipedia.org/wiki/גבעת_כ""ח"
"גבעת ניל""י",32.54864,35.04026,"https://he.wikipedia.org/wiki/גבעת_ניל""י"
גבעת עוז,32.55538,35.19878,https://he.wikipedia.org/wiki/גבעת_עוז
גבעת שפירא,32.35744,34.87601,https://he.wikipedia.org/wiki/גבעת_שפירא_(מושב)
גבעת שמש,31.7752,34.95155,https://he.wikipedia.org/wiki/גבעת_שמש
גבעת שמואל,32.07817,34.84858,https://he.wikipedia.org/wiki/גבעת_שמואל
גבעת יערים,31.78653,35.09182,https://he.wikipedia.org/wiki/גבעת_יערים
גבעת ישעיהו,31.67119,34.94472,https://he.wikipedia.org/wiki/גבעת_ישעיהו
גבעת יואב,32.7998,35.681,https://he.wikipedia.org/wiki/גבעת_יואב
גבעת זאב,31.86667,35.16667,https://he.wikipedia.org/wiki/גבעת_זאב
גבעתיים,32.07225,34.81253,https://he.wikipedia.org/wiki/גבעתיים
גבעתי,31.733,34.67995,https://he.wikipedia.org/wiki/גבעתי_(מושב)
גבעולים,31.39658,34.59136,https://he.wikipedia.org/wiki/גבעולים
גבעון החדשה,31.84927,35.16106,https://he.wikipedia.org/wiki/גבעון_החדשה
גבעות עדן,31.66195091973386,35.01421925959489,https://he.wikipedia.org/wiki/גבעות_עדן
גבעות הרואה,32.054379215573725,35.26254626357662,https://he.wikipedia.org/wiki/גבעות_הרואה
גיזו,31.80474,34.93852,https://he.wikipedia.org/wiki/גיזו
גונן,33.124556354203314,35.645121727279985,https://he.wikipedia.org/wiki/גונן
גורן,33.0566,35.23772,https://he.wikipedia.org/wiki/גורן_(מושב)
גורנות הגליל,33.05939,35.24982,https://he.wikipedia.org/wiki/גורנות_הגליל
הבונים,32.63505,34.92231,https://he.wikipedia.org/wiki/הבונים
חד נס,32.92686,35.64228,https://he.wikipedia.org/wiki/חד_נס
הדר עם,32.35037,34.89992,https://he.wikipedia.org/wiki/הדר_עם
חדרה,32.44192,34.9039,https://he.wikipedia.org/wiki/חדרה
חדיד,31.96846,34.93373,https://he.wikipedia.org/wiki/חדיד
חפץ חיים,31.78832,34.80011,https://he.wikipedia.org/wiki/חפץ_חיים_(קיבוץ)
חגור,32.13915401016852,34.9463438104563,https://he.wikipedia.org/wiki/חגור
הגושרים,33.22061,35.62331,https://he.wikipedia.org/wiki/הגושרים
החותרים,32.75179,34.95694,https://he.wikipedia.org/wiki/החותרים
חיפה,32.81841,34.9885,https://he.wikipedia.org/wiki/חיפה
הר חלוץ,32.94731,35.30266,https://he.wikipedia.org/wiki/הר_חלוץ
המעפיל,32.37802,34.98337,https://he.wikipedia.org/wiki/המעפיל
חמדיה,32.52015338611988,35.51809632824604,https://he.wikipedia.org/wiki/חמדיה
חמאם,32.82955,35.49195,https://he.wikipedia.org/wiki/חמאם
חמרה,32.19922760777019,35.43309343405131,https://he.wikipedia.org/wiki/חמרה_(מושב)
חניתה,33.0916,35.1765,https://he.wikipedia.org/wiki/חניתה
חנתון,32.78366,35.2446,https://he.wikipedia.org/wiki/חנתון
חניאל,32.33306,34.95051,https://he.wikipedia.org/wiki/חניאל
העוגן,32.3621,34.92392,https://he.wikipedia.org/wiki/העוגן
האון,32.72492,35.62162,https://he.wikipedia.org/wiki/האון
הר אדר,31.82754,35.13093,https://he.wikipedia.org/wiki/הר_אדר
הר עמשא,31.3228,35.0952,https://he.wikipedia.org/wiki/הר_עמשא_(יישוב)
הר גילה,31.72119,35.1724,https://he.wikipedia.org/wiki/הר_גילה
הראל,31.809357810827873,34.94864410536674,https://he.wikipedia.org/wiki/הראל_(קיבוץ)
הררית,32.84572,35.36823,https://he.wikipedia.org/wiki/הררית
חרשים,32.95689,35.32791,https://he.wikipedia.org/wiki/חרשים
הרדוף,32.76342,35.17469,https://he.wikipedia.org/wiki/הרדוף_(קיבוץ)
חריש,32.46096,35.0435,https://he.wikipedia.org/wiki/חריש
חרוצים,32.22074,34.85702,https://he.wikipedia.org/wiki/חרוצים
חשמונאים,31.931667937262674,35.02155510566488,https://he.wikipedia.org/wiki/חשמונאים_(יישוב)
הסוללים,32.75200090899013,35.23574160897295,https://he.wikipedia.org/wiki/הסוללים
חיספין,32.84571,35.79295,https://he.wikipedia.org/wiki/חיספין
חבצלת השרון,32.36263,34.85934,https://he.wikipedia.org/wiki/חבצלת_השרון_(מושב)
קסר א-סיר,31.091003963105823,34.97915296024942,https://he.wikipedia.org/wiki/קסר_א-סיר
היוגב,32.61093,35.20358,https://he.wikipedia.org/wiki/היוגב
חצב,31.78052,34.76915,https://he.wikipedia.org/wiki/חצב_(מושב)
חצרים,31.24057,34.7139,https://he.wikipedia.org/wiki/חצרים
חצבה,30.79872,35.246,https://he.wikipedia.org/wiki/חצבה
חזון,32.90539206913751,35.39116896989825,https://he.wikipedia.org/wiki/חזון_(מושב)
חצור הגלילית,32.98049,35.54243,https://he.wikipedia.org/wiki/חצור_הגלילית
חצור אשדוד,31.77227,34.72051,https://he.wikipedia.org/wiki/חצור_אשדוד
הזורעים,32.74707,35.50274,https://he.wikipedia.org/wiki/הזורעים
הזורע,32.64572,35.11883,https://he.wikipedia.org/wiki/הזורע
חפציבה,32.51938860273644,35.4249609314114,https://he.wikipedia.org/wiki/חפציבה
חלץ,31.577452274105877,34.65647133629154,https://he.wikipedia.org/wiki/חלץ
חמד,32.01881272641648,34.839519809765754,"https://he.wikipedia.org/wiki/חמ""ד_(מושב)"
חרב לאת,32.40136,34.91616,https://he.wikipedia.org/wiki/חרב_לאת
חרמש,32.42390194809424,35.117895193036276,https://he.wikipedia.org/wiki/חרמש_(יישוב)
חרות,32.24018,34.91583,https://he.wikipedia.org/wiki/חרות_(מושב)
הרצליה,32.17338837645719,34.83126411327173,https://he.wikipedia.org/wiki/הרצליה
מרכז חבר,32.54807369650736,35.26331678088049,https://he.wikipedia.org/wiki/מרכז_חבר
חיבת ציון,32.39731,34.91249,https://he.wikipedia.org/wiki/חיבת_ציון_(מושב)
מצפה הילה,33.03618371723007,35.24183058486777,https://he.wikipedia.org/wiki/מצפה_הילה
חיננית,32.47999,35.17357,https://he.wikipedia.org/wiki/חיננית
הוד השרון,32.15934,34.8932,https://he.wikipedia.org/wiki/הוד_השרון
הודיות,32.7882132215749,35.436201567240865,https://he.wikipedia.org/wiki/הודיות
הודיה,31.67331,34.63947,https://he.wikipedia.org/wiki/הודיה
חופית,32.38565,34.87425,https://he.wikipedia.org/wiki/חופית_(יישוב)
חגלה,32.38767,34.92759,https://he.wikipedia.org/wiki/חגלה_(מושב)
חולית,31.22963,34.32592,https://he.wikipedia.org/wiki/חולית_(קיבוץ)
חולון,32.01034,34.77918,https://he.wikipedia.org/wiki/חולון
חורשים,32.13817,34.97111,https://he.wikipedia.org/wiki/חורשים
חוסן,32.99824,35.29807,https://he.wikipedia.org/wiki/חוסן
הושעיה,32.7586012611259,35.29236278877648,https://he.wikipedia.org/wiki/הושעיה
ד'הרה,32.835018358059706,35.28916389262548,https://he.wikipedia.org/wiki/ד'הרה
חולתה,33.05152,35.60981,https://he.wikipedia.org/wiki/חולתה
חולדה,31.83176,34.88231,https://he.wikipedia.org/wiki/חולדה_(קיבוץ)
חוקוק,32.87918,35.49555,https://he.wikipedia.org/wiki/חוקוק
חורה,31.30084,34.93606,https://he.wikipedia.org/wiki/חורה
חורפיש,33.01711,35.34835,https://he.wikipedia.org/wiki/חורפיש
חוסנייה,32.90333517974154,35.31546441301865,https://he.wikipedia.org/wiki/חוסנייה
אעבלין,32.82233,35.19271,https://he.wikipedia.org/wiki/אעבלין
איבים,31.53279,34.61048,https://he.wikipedia.org/wiki/איבים
אבטין,32.7615,35.11402,https://he.wikipedia.org/wiki/אבטין
עידן,30.8069,35.30043,https://he.wikipedia.org/wiki/עידן_(מושב)
אכסאל,32.68164,35.32365,https://he.wikipedia.org/wiki/אכסאל
אילניה,32.75467,35.40837,https://he.wikipedia.org/wiki/אילניה
עילוט,32.71893118729281,35.260568194227695,https://he.wikipedia.org/wiki/עילוט
עמנואל,32.16075,35.13611,https://he.wikipedia.org/wiki/עמנואל
עיר אובות,30.80905,35.24195,https://he.wikipedia.org/wiki/עיר_אובות
אירוס,31.928553677691244,34.77691960030525,https://he.wikipedia.org/wiki/אירוס_(יישוב)
עספיא,32.718833245288515,35.06264865977563,https://he.wikipedia.org/wiki/עספיא
איתמר,32.171712403093586,35.310152016926565,https://he.wikipedia.org/wiki/איתמר_(יישוב)
ג'ת,32.40079221318978,35.030156492634646,https://he.wikipedia.org/wiki/ג'ת
ג'לג'וליה,32.1547,34.95372,https://he.wikipedia.org/wiki/ג'לג'וליה
ירושלים,31.76904,35.21633,https://he.wikipedia.org/wiki/ירושלים
ג'ש,33.02216,35.44694,https://he.wikipedia.org/wiki/ג'ש_(גוש_חלב)
ג'סר א-זרקא,32.53684,34.9127,https://he.wikipedia.org/wiki/ג'סר_א-זרקא
ג'דיידה-מכר,32.9314829821317,35.147827989683286,https://he.wikipedia.org/wiki/ג'דיידה-מכר
ג'וליס,32.94267,35.18278,https://he.wikipedia.org/wiki/ג'וליס
כעביה-טבאש-חג'אג'רה,32.74985,35.18361,https://he.wikipedia.org/wiki/כעביה-טבאש-חג'אג'רה
כברי,33.0209,35.14835,https://he.wikipedia.org/wiki/כברי
כאבול,32.86856,35.21171,https://he.wikipedia.org/wiki/כאבול
כדיתה,33.00511,35.46773,https://he.wikipedia.org/wiki/כדיתה
כדורי,32.70381,35.40791,https://he.wikipedia.org/wiki/כדורי_(מרכז_אזורי)
כפר ברא,32.128122905458795,34.97210292106956,https://he.wikipedia.org/wiki/כפר_ברא
כפר כמא,32.72129,35.44122,https://he.wikipedia.org/wiki/כפר_כמא
כפר כנא,32.74963020977228,35.33889133789982,https://he.wikipedia.org/wiki/כפר_כנא
כפר מנדא,32.81034,35.26009,https://he.wikipedia.org/wiki/כפר_מנדא
כפר מצר,32.64432371321758,35.42217231316933,https://he.wikipedia.org/wiki/כפר_מצר
כפר קרע,32.503913003669076,35.04850504107502,https://he.wikipedia.org/wiki/כפר_קרע
כפר קאסם,32.11406,34.97624,https://he.wikipedia.org/wiki/כפר_קאסם
כפר יאסיף,32.95435093793378,35.160021734305666,https://he.wikipedia.org/wiki/כפר_יאסיף
כחל,32.89231,35.51049,https://he.wikipedia.org/wiki/כחל
כלנית,32.8754,35.45326,https://he.wikipedia.org/wiki/כלנית_(יישוב)
כמון,32.90492,35.34783,https://he.wikipedia.org/wiki/כמון_(יישוב)
כנף,32.87020334981359,35.69822825658191,https://he.wikipedia.org/wiki/כנף_(מושב)
כנות,31.80263,34.75202,https://he.wikipedia.org/wiki/כנות_(מוסד_חינוכי)
כאוכב אבו אל-היג'א,32.83340516648208,35.24829068636451,https://he.wikipedia.org/wiki/כאוכב_אבו_אל-היג'א
כרכום,32.930660227176695,35.60657167778164,https://he.wikipedia.org/wiki/כרכום_(יישוב)
כרמי קטיף,31.53786066381945,34.91353788912539,https://he.wikipedia.org/wiki/כרמי_קטיף
כרמי יוסף,31.84833,34.92024,https://he.wikipedia.org/wiki/כרמי_יוסף
כרמי צור,31.6098,35.10167,https://he.wikipedia.org/wiki/כרמי_צור
כרמל,31.432135841184323,35.18306575653854,https://he.wikipedia.org/wiki/כרמל_(מושב)
כרמיאל,32.91708,35.30501,https://he.wikipedia.org/wiki/כרמיאל
כרמיה,31.60439,34.5426,https://he.wikipedia.org/wiki/כרמיה_(קיבוץ)
כפר אדומים,31.82614,35.33558,https://he.wikipedia.org/wiki/כפר_אדומים
כפר אחים,31.7448,34.75681,https://he.wikipedia.org/wiki/כפר_אחים
כפר אביב,31.83029263767586,34.72407483664574,https://he.wikipedia.org/wiki/כפר_אביב
כפר עבודה,32.71982,35.54667,https://he.wikipedia.org/wiki/כפר_עבודה
כפר עזה,31.48406,34.53306,https://he.wikipedia.org/wiki/כפר_עזה
כפר ברוך,32.63694,35.20806,https://he.wikipedia.org/wiki/כפר_ברוך
כפר ביאליק,32.81978299409669,35.08963026169103,https://he.wikipedia.org/wiki/כפר_ביאליק
"כפר ביל""""ו",31.87702,34.82108,"https://he.wikipedia.org/wiki/כפר_ביל""ו"
כפר בן נון,31.86205,34.94762,https://he.wikipedia.org/wiki/כפר_בן_נון
כפר בלום,33.17172,35.60982,https://he.wikipedia.org/wiki/כפר_בלום
כפר דניאל,31.93425,34.93165,https://he.wikipedia.org/wiki/כפר_דניאל
כפר עציון,31.65,35.11667,https://he.wikipedia.org/wiki/כפר_עציון
כפר גלים,32.7662,34.95887,https://he.wikipedia.org/wiki/כפר_גלים
כפר גדעון,32.64514607720814,35.29028214347783,https://he.wikipedia.org/wiki/כפר_גדעון
כפר גלעדי,33.24228,35.57515,https://he.wikipedia.org/wiki/כפר_גלעדי
כפר גליקסון,32.50549,35.00505,https://he.wikipedia.org/wiki/כפר_גליקסון
"כפר חב""ד",31.98793,34.8516,"https://he.wikipedia.org/wiki/כפר_חב""ד"
כפר החורש,32.706,35.26458,https://he.wikipedia.org/wiki/כפר_החורש
כפר המכבי,32.790441203629065,35.11463594101311,https://he.wikipedia.org/wiki/כפר_המכבי
כפר הנגיד,31.88716,34.74833,https://he.wikipedia.org/wiki/כפר_הנגיד
כפר חנניה,32.9163,35.4218,https://he.wikipedia.org/wiki/כפר_חנניה
כפר הנשיא,32.97447,35.60395,https://he.wikipedia.org/wiki/כפר_הנשיא
כפר האורנים,31.92033554018607,35.03816781408511,https://he.wikipedia.org/wiki/כפר_האורנים
"כפר הרי""ף",31.74697,34.79089,https://he.wikipedia.org/wiki/כפר_הרי"ף
"כפר הרא""ה",32.39245,34.91163,https://he.wikipedia.org/wiki/כפר_הרא"ה
כפר חרוב,32.76176,35.66277,https://he.wikipedia.org/wiki/כפר_חרוב
כפר חסידים,32.74867,35.09137,https://he.wikipedia.org/wiki/כפר_חסידים
כפר חיים,32.35820389855381,34.89725788111531,https://he.wikipedia.org/wiki/כפר_חיים
כפר הס,32.24704030849134,34.93517554483225,https://he.wikipedia.org/wiki/כפר_הס
כפר חיטים,32.79961,35.50276,https://he.wikipedia.org/wiki/כפר_חיטים
כפר חושן,33.01209,35.44049,https://he.wikipedia.org/wiki/כפר_חושן
כפר קיש,32.66686,35.44893,https://he.wikipedia.org/wiki/כפר_קיש
"כפר מל""ל",32.16706689675967,34.89423433452579,"https://he.wikipedia.org/wiki/כפר_מל""ל"
כפר מסריק,32.89019,35.09889,https://he.wikipedia.org/wiki/כפר_מסריק
כפר מימון,31.43286,34.53672,https://he.wikipedia.org/wiki/כפר_מימון
כפר מנחם,31.73139,34.83547,https://he.wikipedia.org/wiki/כפר_מנחם
כפר מונש,32.3471,34.91628,https://he.wikipedia.org/wiki/כפר_מונש
כפר מרדכי,31.82997,34.75713,https://he.wikipedia.org/wiki/כפר_מרדכי
כפר נטר,32.273,34.87349,https://he.wikipedia.org/wiki/כפר_נטר
כפר פינס,32.48372,35.00294,https://he.wikipedia.org/wiki/כפר_פינס
ראש הנקרה,33.08607,35.11348,https://he.wikipedia.org/wiki/ראש_הנקרה_(קיבוץ)
זרעית,33.09955,35.2889,https://he.wikipedia.org/wiki/זרעית
כפר רופין,32.45832,35.56131,https://he.wikipedia.org/wiki/כפר_רופין
כפר רות,31.911126060563028,35.03545014557797,https://he.wikipedia.org/wiki/כפר_רות
כפר סבא,32.175,34.90694,https://he.wikipedia.org/wiki/כפר_סבא
כפר שמאי,32.95741,35.45742,https://he.wikipedia.org/wiki/כפר_שמאי
כפר שמריהו,32.18529,34.82082,https://he.wikipedia.org/wiki/כפר_שמריהו
כפר שמואל,31.89032,34.93152,https://he.wikipedia.org/wiki/כפר_שמואל
כפר סילבר,31.67319,34.61183,https://he.wikipedia.org/wiki/כפר_סילבר
כפר סירקין,32.07804,34.92261,https://he.wikipedia.org/wiki/כפר_סירקין
כפר סאלד,33.19591,35.65836,https://he.wikipedia.org/wiki/כפר_סאלד
כפר תפוח,32.1186,35.24993,https://he.wikipedia.org/wiki/כפר_תפוח
כפר תבור,32.68655,35.42118,https://he.wikipedia.org/wiki/כפר_תבור
כפר טרומן,31.98014,34.92403,https://he.wikipedia.org/wiki/כפר_טרומן
כפר אוריה,31.792021181225472,34.94705152678074,https://he.wikipedia.org/wiki/כפר_אוריה
כפר ויתקין,32.38036,34.87537,https://he.wikipedia.org/wiki/כפר_ויתקין
כפר ורבורג,31.71945,34.72405,https://he.wikipedia.org/wiki/כפר_ורבורג
כפר ורדים,32.99385,35.27793,https://he.wikipedia.org/wiki/כפר_ורדים
כפר יעבץ,32.273182034382216,34.965724736195185,https://he.wikipedia.org/wiki/כפר_יעבץ
כפר יחזקאל,32.5681,35.36224,https://he.wikipedia.org/wiki/כפר_יחזקאל
כפר יהושע,32.68063,35.15264,https://he.wikipedia.org/wiki/כפר_יהושע
כפר יונה,32.31669,34.93507,https://he.wikipedia.org/wiki/כפר_יונה
כפר זיתים,32.81137,35.46359,https://he.wikipedia.org/wiki/כפר_זיתים
כפר זוהרים,31.621590968483755,34.92535867413705,https://he.wikipedia.org/wiki/כפר_זוהרים
כליל,32.98151,35.20335,https://he.wikipedia.org/wiki/כליל
כמהין,30.91086,34.43185,https://he.wikipedia.org/wiki/כמהין_(מושב)
כרמים,31.33239,34.91737,https://he.wikipedia.org/wiki/כרמים
כרם בן שמן,31.95865,34.93414,https://he.wikipedia.org/wiki/כרם_בן_שמן
כרם בן זמרה,33.03833,35.46872,https://he.wikipedia.org/wiki/כרם_בן_זמרה
"כרם מהר""ל",32.65137,34.98385,"https://he.wikipedia.org/wiki/כרם_מהר""ל"
כרם שלום,31.22777,34.28459,https://he.wikipedia.org/wiki/כרם_שלום
כסלון,31.77498,35.04838,https://he.wikipedia.org/wiki/כסלון
ח'וואלד,32.75886898199585,35.15825259674816,https://he.wikipedia.org/wiki/ח'וואלד
כנרת,32.72264,35.5662,https://he.wikipedia.org/wiki/כנרת_(מושבה)
קבוצת כנרת,32.7138,35.56301,https://he.wikipedia.org/wiki/קבוצת_כנרת
כישור,32.94699,35.24921,https://he.wikipedia.org/wiki/כישור_(קיבוץ)
כסרא-סמיע,32.97262,35.29877,https://he.wikipedia.org/wiki/כסרא-סמיע
כיסופים,31.37493,34.3984,https://he.wikipedia.org/wiki/כיסופים
כוחלה,31.287731784475415,35.04895526853883,https://he.wikipedia.org/wiki/כוחלה_(כפר)
כוכב השחר,31.96028,35.34923,https://he.wikipedia.org/wiki/כוכב_השחר_(יישוב)
כוכב מיכאל,31.62804,34.66904,https://he.wikipedia.org/wiki/כוכב_מיכאל
כוכב יעקב,31.88102,35.24384,https://he.wikipedia.org/wiki/כוכב_יעקב
כוכב יאיר צור יגאל,32.22623,35.00222,https://he.wikipedia.org/wiki/כוכב_יאיר_צור_יגאל
כורזים,32.91013,35.56002,https://he.wikipedia.org/wiki/כורזים_(יישוב)
כסייפה,31.24535,35.0931,https://he.wikipedia.org/wiki/כסייפה
להב,31.37984959279865,34.870358498001416,https://he.wikipedia.org/wiki/להב_(קיבוץ)
להבות הבשן,33.14166,35.64678,https://he.wikipedia.org/wiki/להבות_הבשן
להבות חביבה,32.39517,35.00977,https://he.wikipedia.org/wiki/להבות_חביבה
לכיש,31.56302722235391,34.84094332594241,https://he.wikipedia.org/wiki/לכיש
לפיד,31.918538169043448,35.03174413609656,https://he.wikipedia.org/wiki/לפיד_(יישוב)
לפידות,32.95904,35.26146,https://he.wikipedia.org/wiki/לפידות
לקייה,31.3185,34.8589,https://he.wikipedia.org/wiki/לקייה
לביא,32.78654,35.43942,https://he.wikipedia.org/wiki/לביא_(קיבוץ)
