HEB_NAME,LAT,LONG,HEB_WIKI_LINK
קריית עקרון,31.86119,34.82275,https://he.wikipedia.org/wiki/קריית_עקרון
קריית גת,31.60998,34.76422,https://he.wikipedia.org/wiki/קריית_גת
קריית מלאכי,31.72888,34.74632,https://he.wikipedia.org/wiki/קריית_מלאכי
קריית מוצקין,32.83706,35.0776,https://he.wikipedia.org/wiki/קריית_מוצקין
קריית נטפים,32.117660276960606,35.11137351599848,https://he.wikipedia.org/wiki/קריית_נטפים
קריית אונו,32.060786570674985,34.85037505869184,https://he.wikipedia.org/wiki/קריית_אונו
קריית שמונה,33.20733,35.57212,https://he.wikipedia.org/wiki/קריית_שמונה
קריית טבעון,32.71618,35.12494,https://he.wikipedia.org/wiki/קריית_טבעון
קריית ים,32.84966,35.06973,https://he.wikipedia.org/wiki/קריית_ים
קריית יערים,31.803,35.102,https://he.wikipedia.org/wiki/קריית_יערים
קוממיות,3131.664556916521068,34.726202175256354,https://he.wikipedia.org/wiki/קוממיות
קורנית,32.84388,35.25179,https://he.wikipedia.org/wiki/קורנית_(יישוב)
רעננה,32.1836,34.87386,https://he.wikipedia.org/wiki/רעננה
רהט,31.39547,34.75699,https://he.wikipedia.org/wiki/רהט
רם-און,32.52787,35.25774,https://he.wikipedia.org/wiki/רם-און
רמת דוד,32.67845,35.20325,https://he.wikipedia.org/wiki/רמת_דוד
רמת גן,32.08227,34.81065,https://he.wikipedia.org/wiki/רמת_גן
רמת הכובש,32.21768,34.93815,https://he.wikipedia.org/wiki/רמת_הכובש
רמת השרון,32.14613,34.8394,https://he.wikipedia.org/wiki/רמת_השרון
רמת השופט,32.61102,35.09472,https://he.wikipedia.org/wiki/רמת_השופט
רמת מגשימים,32.84473,35.80822,https://he.wikipedia.org/wiki/רמת_מגשימים
רמת רחל,31.73333,35.21667,https://he.wikipedia.org/wiki/רמת_רחל
רמת רזיאל,31.7737,35.07301,https://he.wikipedia.org/wiki/רמת_רזיאל
רמת ישי,32.70444,35.1707,https://he.wikipedia.org/wiki/רמת_ישי
רמת יוחנן,32.79308,35.12226,https://he.wikipedia.org/wiki/רמת_יוחנן
רמת צבי,32.59078,35.41533,https://he.wikipedia.org/wiki/רמת_צבי
ראמה,32.93844,35.3675,https://he.wikipedia.org/wiki/ראמה_(יישוב)
רמלה,31.92923,34.86563,https://he.wikipedia.org/wiki/רמלה
רמות אלון,31.814593423348875,35.19922067851967,https://he.wikipedia.org/wiki/רמות_אלון
רמות השבים,32.16372,34.88761,https://he.wikipedia.org/wiki/רמות_השבים
רמות מאיר,31.87572,34.85639,https://he.wikipedia.org/wiki/רמות_מאיר
רמות מנשה,32.59784,35.05656,https://he.wikipedia.org/wiki/רמות_מנשה_(קיבוץ)
רמות נפתלי,33.10149,35.55321,https://he.wikipedia.org/wiki/רמות_נפתלי
רנן,31.33773,34.60069,https://he.wikipedia.org/wiki/רנן
רקפת,32.85532669922175,35.26328463544005,https://he.wikipedia.org/wiki/רקפת_(יישוב)
ראס אל-עין,32.915681069467446,35.37271900400904,https://he.wikipedia.org/wiki/ראס_אל-עין_(הגליל)
ראס עלי,32.77274,35.15521,https://he.wikipedia.org/wiki/ראס_עלי
רביד,32.85208,35.46389,https://he.wikipedia.org/wiki/רביד
רעים,31.384725807209854,34.45772692885548,https://he.wikipedia.org/wiki/רעים
רגבים,32.52391,35.03412,https://he.wikipedia.org/wiki/רגבים
רגבה,32.97721,35.09864,https://he.wikipedia.org/wiki/רגבה
ריחן,32.46912848954823,35.13433286007826,https://he.wikipedia.org/wiki/ריחן_(מושב)
רחלים,32.102604497322936,35.2575842757755,https://he.wikipedia.org/wiki/רחלים
רחוב,32.45047,35.49169,https://he.wikipedia.org/wiki/רחוב_(מושב)
רחובות,31.89421,34.81199,https://he.wikipedia.org/wiki/רחובות
ריחאניה,33.05003433705321,35.48723302646286,https://he.wikipedia.org/wiki/ריחאניה
ריינה,32.724462960324246,35.31104317624108,https://he.wikipedia.org/wiki/ריינה
רכסים,32.74907,35.09901,https://he.wikipedia.org/wiki/רכסים
רשפים,32.48126,35.4762,https://he.wikipedia.org/wiki/רשפים
רתמים,31.05464,34.68969,https://he.wikipedia.org/wiki/רתמים
רבדים,31.77342,34.81661,https://he.wikipedia.org/wiki/רבדים
רבבה,32.11926,35.12896,https://he.wikipedia.org/wiki/רבבה
רביבים,31.04395,34.72183,https://he.wikipedia.org/wiki/רביבים
רווחה,31.65,34.73333,https://he.wikipedia.org/wiki/רווחה_(מושב)
רוויה,32.44885,35.47333,https://he.wikipedia.org/wiki/רוויה_(מושב)
רימונים,31.93406,35.34091,https://he.wikipedia.org/wiki/רימונים
רינתיה,32.04428,34.9276,https://he.wikipedia.org/wiki/רינתיה
ראשון לציון,31.97102,34.78939,https://he.wikipedia.org/wiki/ראשון_לציון
רשפון,32.20254,34.82322,https://he.wikipedia.org/wiki/רשפון
רועי,32.248234993234476,35.48926536053221,https://he.wikipedia.org/wiki/רועי_(מושב)
ראש העין,32.09556,34.95664,https://he.wikipedia.org/wiki/ראש_העין
ראש פינה,32.96894,35.54258,https://he.wikipedia.org/wiki/ראש_פינה
ראש צורים,31.66796,35.12634,https://he.wikipedia.org/wiki/ראש_צורים
רותם,32.336889161513085,35.51840427593722,https://he.wikipedia.org/wiki/רותם_(יישוב)
רוחמה,31.497549450982454,34.703850339176114,https://he.wikipedia.org/wiki/רוחמה
רומת אל-הייב,32.77802,35.30571,https://he.wikipedia.org/wiki/רומת_אל-הייב
רומאנה,32.78783,35.31091,https://he.wikipedia.org/wiki/רומאנה
סעד,31.47142,34.53465,https://he.wikipedia.org/wiki/סעד
סער,33.029273434488076,35.109221050546026,https://he.wikipedia.org/wiki/סער
סאג'ור,32.94305380507958,35.3419913422376,https://he.wikipedia.org/wiki/סאג'ור
סח'נין,32.86422,35.29707,https://he.wikipedia.org/wiki/סח'נין
סלעית,32.24295,35.05272,https://he.wikipedia.org/wiki/סלעית_(מושב)
סלאמה,32.89443,35.36931,https://he.wikipedia.org/wiki/סלאמה_(הגליל)
סמר,29.8319637429632,35.02229896508254,https://he.wikipedia.org/wiki/סמר
סנדלה,32.52234,35.32325,https://he.wikipedia.org/wiki/סנדלה
ספיר,30.614437303840187,35.185788387587586,https://he.wikipedia.org/wiki/ספיר_(יישוב)
שריד,32.66429610120229,35.224088058421714,https://he.wikipedia.org/wiki/שריד
סאסא,33.02743097038275,35.392288224900724,https://he.wikipedia.org/wiki/סאסא
סביון,32.04966,34.8777,https://he.wikipedia.org/wiki/סביון_(יישוב)
סייד,31.28252,34.91505,https://he.wikipedia.org/wiki/סייד
שדי אברהם,31.21236,34.33623,https://he.wikipedia.org/wiki/שדי_אברהם
שדה בוקר,30.87382,34.79246,https://he.wikipedia.org/wiki/שדה_בוקר
שדה דוד,31.57638,34.68429,https://he.wikipedia.org/wiki/שדה_דוד
שדה אליעזר,33.04606,35.56466,https://he.wikipedia.org/wiki/שדה_אליעזר
שדה אליהו,32.43946,35.5127,https://he.wikipedia.org/wiki/שדה_אליהו
שדי חמד,32.16043,34.94347,https://he.wikipedia.org/wiki/שדי_חמד
שדה אילן,32.74888,35.42185,https://he.wikipedia.org/wiki/שדה_אילן
שדה משה,31.611599448560806,34.799797914931695,https://he.wikipedia.org/wiki/שדה_משה
שדה נחום,32.52562,35.48094,https://he.wikipedia.org/wiki/שדה_נחום
שדה נחמיה,33.18756,35.62235,https://he.wikipedia.org/wiki/שדה_נחמיה
שדה ניצן,31.23016,34.41925,https://he.wikipedia.org/wiki/שדה_ניצן
שדי תרומות,32.44167,35.4875,https://he.wikipedia.org/wiki/שדי_תרומות
שדה עוזיהו,31.75727724789343,34.677817801181114,https://he.wikipedia.org/wiki/שדה_עוזיהו
שדה ורבורג,32.20361,34.90722,https://he.wikipedia.org/wiki/שדה_ורבורג
שדה יעקב,32.69,35.13861,https://he.wikipedia.org/wiki/שדה_יעקב
שדה יצחק,32.4,35,https://he.wikipedia.org/wiki/שדה_יצחק
שדה יואב,31.64594111395199,34.67620343490916,https://he.wikipedia.org/wiki/שדה_יואב
שדה צבי,31.44861,34.71298,https://he.wikipedia.org/wiki/שדה_צבי
שדרות,31.525,34.59693,https://he.wikipedia.org/wiki/שדרות
שדות מיכה,31.7213,34.92027,https://he.wikipedia.org/wiki/שדות_מיכה
שדות ים,32.49213,34.89224,https://he.wikipedia.org/wiki/שדות_ים
שגב שלום,31.20008371127222,34.84068344994173,https://he.wikipedia.org/wiki/שגב_שלום
סגולה,31.6709,34.77975,https://he.wikipedia.org/wiki/סגולה_(מושב)
שניר,33.242811153878556,35.67711863834165,https://he.wikipedia.org/wiki/שניר
שעב,32.89576975765044,35.22826542662585,https://he.wikipedia.org/wiki/שעב
שעל,33.11681,35.71789,https://he.wikipedia.org/wiki/שעל
שעלבים,31.86996,34.98722,https://he.wikipedia.org/wiki/שעלבים
שער אפרים,32.29067,34.9984,https://he.wikipedia.org/wiki/שער_אפרים
שער העמקים,32.7231,35.11136,https://he.wikipedia.org/wiki/שער_העמקים
שער הגולן,32.68669,35.60402,https://he.wikipedia.org/wiki/שער_הגולן
שער שומרון,32.122159959184835,35.025935914805736,https://he.wikipedia.org/wiki/שער_שומרון
שדמות דבורה,32.69706,35.4367,https://he.wikipedia.org/wiki/שדמות_דבורה
שדמות מחולה,32.34788,35.53215,https://he.wikipedia.org/wiki/שדמות_מחולה
שפיר,31.69686,34.72971,https://he.wikipedia.org/wiki/שפיר
שחר,31.61955161546384,34.722304425997024,https://he.wikipedia.org/wiki/שחר_(מושב)
שחרית,32.082834,35.076495,https://he.wikipedia.org/wiki/שחרית_(יישוב)
שחרות,29.90395,34.9985,https://he.wikipedia.org/wiki/שחרות
שלווה,31.56468,34.76855,https://he.wikipedia.org/wiki/שלווה_(מושב)
שמרת,32.95155,35.09497,https://he.wikipedia.org/wiki/שמרת
שמיר,33.1746,35.6521,https://he.wikipedia.org/wiki/שמיר_(קיבוץ)
שני,31.35598,35.0695,https://he.wikipedia.org/wiki/שני_(יישוב)
שקד,32.474097202052604,35.167197593956026,https://he.wikipedia.org/wiki/שקד_(יישוב)
שרשרת,31.40298874235659,34.6010948010697,https://he.wikipedia.org/wiki/שרשרת_(מושב)
שבי דרום,31.466193065146243,34.639262582209234,https://he.wikipedia.org/wiki/שבי_דרום
שבי שומרון,32.26372,35.18482,https://he.wikipedia.org/wiki/שבי_שומרון
שבי ציון,32.98098,35.08331,https://he.wikipedia.org/wiki/שבי_ציון
שאר ישוב,33.22957,35.6484,https://he.wikipedia.org/wiki/שאר_ישוב
שדמה,31.83439,34.74366,https://he.wikipedia.org/wiki/שדמה_(מושב)
שפרעם,32.80583,35.16895,https://he.wikipedia.org/wiki/שפרעם
שפיים,32.21743,34.82454,https://he.wikipedia.org/wiki/שפיים
שפר,32.94374,35.4361,https://he.wikipedia.org/wiki/שפר
שיח' דנון,32.9941,35.14805,https://he.wikipedia.org/wiki/שיח'_דנון
שכניה,32.8402,35.24438,https://he.wikipedia.org/wiki/שכניה
שלומי,33.07216,35.14452,https://he.wikipedia.org/wiki/שלומי
שלוחות,32.47152,35.48141,https://he.wikipedia.org/wiki/שלוחות
שקף,31.51656,34.93783,https://he.wikipedia.org/wiki/שקף
שתולה,33.0852,35.3149,https://he.wikipedia.org/wiki/שתולה
שתולים,31.77354,34.68388,https://he.wikipedia.org/wiki/שתולים
שיזף,31.001139843018287,34.766037228672474,https://he.wikipedia.org/wiki/שיזף_(יישוב)
שזור,32.93221324883368,35.35270096850247,https://he.wikipedia.org/wiki/שזור
שיבולים,31.39623,34.6079,https://he.wikipedia.org/wiki/שיבולים
שבלי,32.69385215677767,35.39729430147812,https://he.wikipedia.org/wiki/שבלי
שילת,31.91931,35.01763,https://he.wikipedia.org/wiki/שילת
שילה,32.053266069858346,35.30258585803524,https://he.wikipedia.org/wiki/שילה_(יישוב)
שמעה,31.387308979916327,35.01209679230182,https://he.wikipedia.org/wiki/שמעה
שמשית,32.73137,35.24409,https://he.wikipedia.org/wiki/שמשית
שזפון,30.06195,35.02803,https://he.wikipedia.org/wiki/שזפון
שלומית,31.16862078177946,34.30450051584373,https://he.wikipedia.org/wiki/שלומית_(יישוב)
שואבה,31.79867,35.07764,https://he.wikipedia.org/wiki/שואבה
שוהם,31.99866,34.94559,https://he.wikipedia.org/wiki/שוהם_(יישוב)
שומרה,33.08275,35.28378,https://he.wikipedia.org/wiki/שומרה_(מושב)
שומריה,31.43223,34.88432,https://he.wikipedia.org/wiki/שומריה_(קיבוץ)
שוקדה,31.42218,34.52392,https://he.wikipedia.org/wiki/שוקדה
שורשים,32.89385194445994,35.257904807390005,https://he.wikipedia.org/wiki/שורשים
שורש,31.79711,35.06525,https://he.wikipedia.org/wiki/שורש_(מושב)
שושנת העמקים,32.35409,34.85688,https://he.wikipedia.org/wiki/שושנת_העמקים_(יישוב)
שובל,31.41337,34.74378,https://he.wikipedia.org/wiki/שובל_(קיבוץ)
שובה,31.45094,34.54404,https://he.wikipedia.org/wiki/שובה
סתריה,31.89238,34.8438,https://he.wikipedia.org/wiki/סתריה
סופה,31.2366,34.34099,https://he.wikipedia.org/wiki/סופה_(קיבוץ)
סולם,32.60752047716284,35.33391483605231,https://he.wikipedia.org/wiki/סולם_(יישוב)
סוסיא,31.39116,35.11368,https://he.wikipedia.org/wiki/סוסיא_(יישוב)
תעוז,31.8015378827111,34.97209942045033,https://he.wikipedia.org/wiki/תעוז
טל שחר,31.80469,34.90111,https://he.wikipedia.org/wiki/טל_שחר
טל-אל,32.92825,35.18128,https://he.wikipedia.org/wiki/טל-אל
תלמי ביל"ו,31.43807,34.64487,https://he.wikipedia.org/wiki/תלמי_ביל"ו
תלמי אלעזר,32.44566,34.97717,https://he.wikipedia.org/wiki/תלמי_אלעזר
תלמי אליהו,31.22903,34.42895,https://he.wikipedia.org/wiki/תלמי_אליהו
תלמי יפה,31.61734,34.61273,https://he.wikipedia.org/wiki/תלמי_יפה
תלמי יחיאל,31.7521,34.76316,https://he.wikipedia.org/wiki/תלמי_יחיאל
תלמי יוסף,31.19975,34.36321,https://he.wikipedia.org/wiki/תלמי_יוסף
טלמון,31.93927,35.13539,https://he.wikipedia.org/wiki/טלמון
טמרה,32.85301,35.1987,https://he.wikipedia.org/wiki/טמרה
טמרה (יזרעאל),32.634381404418086,35.40235350793677,https://he.wikipedia.org/wiki/טמרה_(יזרעאל)
תראבין א-צאנע,31.344761281166996,34.73750708410883,https://he.wikipedia.org/wiki/תראבין_א-צאנע
תרום,31.78289,34.98096,https://he.wikipedia.org/wiki/תרום
טייבה,32.26616,35.00893,https://he.wikipedia.org/wiki/טייבה
תאשור,31.37194,34.64359,https://he.wikipedia.org/wiki/תאשור
טפחות,32.86791,35.42402,https://he.wikipedia.org/wiki/טפחות_(מושב)
תל עדשים,32.65627,35.30216,https://he.wikipedia.org/wiki/תל_עדשים
עיריית תל אביב-יפו,32.08088,34.78057,https://he.wikipedia.org/wiki/עיריית_תל_אביב-יפו
תל מונד,32.24995,34.91737,https://he.wikipedia.org/wiki/תל_מונד
תל קציר,32.70545,35.61761,https://he.wikipedia.org/wiki/תל_קציר
תל שבע,31.24864,34.86007,https://he.wikipedia.org/wiki/תל_שבע
תל תאומים,32.44241,35.49517,https://he.wikipedia.org/wiki/תל_תאומים
תל ציון,31.880120992725356,35.23931151371359,https://he.wikipedia.org/wiki/תל_ציון
תל יצחק,32.25327,34.87034,https://he.wikipedia.org/wiki/תל_יצחק
תל יוסף,32.55646,35.39919,https://he.wikipedia.org/wiki/תל_יוסף
טללים,30.99268,34.77035,https://he.wikipedia.org/wiki/טללים
תלמים,31.56471,34.67177,https://he.wikipedia.org/wiki/תלמים
תלם,31.564560558803063,35.02961116933839,https://he.wikipedia.org/wiki/תלם
תנובות,32.30451,34.96158,https://he.wikipedia.org/wiki/תנובות
תוקוע,31.65406,35.22822,https://he.wikipedia.org/wiki/תוקוע
תקומה,31.44984,34.57816,https://he.wikipedia.org/wiki/תקומה
טבריה,32.79221,35.53124,https://he.wikipedia.org/wiki/טבריה
תדהר,31.37899,34.62961,https://he.wikipedia.org/wiki/תדהר
תפרח,31.32657,34.67689,https://he.wikipedia.org/wiki/תפרח
תימורים,31.71534,34.76127,https://he.wikipedia.org/wiki/תימורים
תמרת,32.70302,35.22359,https://he.wikipedia.org/wiki/תמרת
טירת כרמל,32.76021,34.97183,https://he.wikipedia.org/wiki/טירת_כרמל
טירת יהודה,32.01392,34.9342,https://he.wikipedia.org/wiki/טירת_יהודה
טירת צבי,32.42124,35.52831,https://he.wikipedia.org/wiki/טירת_צבי
טירה,3232.79112621322431,34.96414558465156,https://he.wikipedia.org/wiki/טירה_(עיר)
תירוש,31.74995,34.88634,https://he.wikipedia.org/wiki/תירוש_(מושב)
תומר,32.02060451740692,35.43769314447714,https://he.wikipedia.org/wiki/תומר_(מושב)
רמת טראמפ,33.13244208449572,35.69242762915256,https://he.wikipedia.org/wiki/רמת_טראמפ
טובא-זנגרייה,32.96606,35.59304,https://he.wikipedia.org/wiki/טובא-זנגרייה
טורעאן,32.7801623604073,35.388083602028374,https://he.wikipedia.org/wiki/טורעאן
תושיה,31.43327,34.54109,https://he.wikipedia.org/wiki/תושיה_(יישוב)
תובל,32.92859,35.24501,https://he.wikipedia.org/wiki/תובל
אודים,32.26496,34.84549,https://he.wikipedia.org/wiki/אודים
אום אל-פחם,32.51725,35.15349,https://he.wikipedia.org/wiki/אום_אל-פחם
אום אל-קוטוף,32.46999094402891,35.057146551136825,https://he.wikipedia.org/wiki/אום_אל-קוטוף
אום בטין,31.27735,34.88246,https://he.wikipedia.org/wiki/אום_בטין
אורים,31.30433,34.52328,https://he.wikipedia.org/wiki/אורים
אושה,32.79509,35.11511,https://he.wikipedia.org/wiki/אושה
עוזה,31.593,34.76483,https://he.wikipedia.org/wiki/עוזה
עוזייר,32.79212,35.32984,https://he.wikipedia.org/wiki/עוזייר
ורדון,31.6569,34.77693,https://he.wikipedia.org/wiki/ורדון
ורד יריחו,31.81667,35.43333,https://he.wikipedia.org/wiki/ורד_יריחו
יעד,32.87953,35.24166,https://he.wikipedia.org/wiki/יעד
יערה,33.06755,35.18704,https://he.wikipedia.org/wiki/יערה
יד בנימין,31.7974,34.82083,https://he.wikipedia.org/wiki/יד_בנימין
יד חנה,32.32561,35.00745,https://he.wikipedia.org/wiki/יד_חנה
יד השמונה,31.80993,35.08959,https://he.wikipedia.org/wiki/יד_השמונה
יד מרדכי,31.58902,34.55815,https://he.wikipedia.org/wiki/יד_מרדכי
יד נתן,31.65397,34.70452,https://he.wikipedia.org/wiki/יד_נתן
"יד רמב""ם",31.89997,34.90027,"https://he.wikipedia.org/wiki/יד_רמב""ם"
יפיע,32.68923,35.27832,https://he.wikipedia.org/wiki/יפיע
יפית,32.06307,35.4744,https://he.wikipedia.org/wiki/יפית
יגל,31.98775,34.88026,https://he.wikipedia.org/wiki/יגל
יגור,32.7421,35.0774,https://he.wikipedia.org/wiki/יגור
יהל,30.08364,35.12817,https://he.wikipedia.org/wiki/יהל
יכיני,31.48274,34.59911,https://he.wikipedia.org/wiki/יכיני
יאנוח-ג'ת,32.98515,35.2491,https://he.wikipedia.org/wiki/יאנוח-ג'ת
ינוב,32.30627,34.9503,https://he.wikipedia.org/wiki/ינוב
יקיר,32.14746984791234,35.11235037046033,https://he.wikipedia.org/wiki/יקיר
יקום,32.24895,34.84323,https://he.wikipedia.org/wiki/יקום_(קיבוץ)
ירדנה,32.565183890545256,35.56277895786867,https://he.wikipedia.org/wiki/ירדנה
ירחיב,32.15239,34.9679,https://he.wikipedia.org/wiki/ירחיב
ירקונה,32.14599,34.89848,https://he.wikipedia.org/wiki/ירקונה
יסעור,32.90038,35.16578,https://he.wikipedia.org/wiki/יסעור_(קיבוץ)
ישרש,31.91481,34.84911,https://he.wikipedia.org/wiki/ישרש
יתד,31.20648,34.32757,https://he.wikipedia.org/wiki/יתד
יבנה,31.87808,34.73983,https://he.wikipedia.org/wiki/יבנה
יבנאל,32.70619,35.50435,https://he.wikipedia.org/wiki/יבנאל
יציץ,31.86396,34.8614,https://he.wikipedia.org/wiki/יציץ
יעף,32.267431351948524,34.96644502938281,https://he.wikipedia.org/wiki/יעף
ידידה,31.812681238910997,35.10446727557654,https://he.wikipedia.org/wiki/ידידה
כפר ידידיה,32.34627,34.89936,https://he.wikipedia.org/wiki/כפר_ידידיה
יחיעם,32.99720535587646,35.218837185732816,https://he.wikipedia.org/wiki/יחיעם
יהוד,32.03234514020089,34.880465275009264,https://he.wikipedia.org/wiki/יהוד
ירוחם,30.98822,34.93176,https://he.wikipedia.org/wiki/ירוחם
ישע,31.24729,34.40276,https://he.wikipedia.org/wiki/ישע
יסודות,31.81479,34.86559,https://he.wikipedia.org/wiki/יסודות_(מושב)
יסוד המעלה,33.0592,35.61033,https://he.wikipedia.org/wiki/יסוד_המעלה
יבול,31.18893,34.31706,https://he.wikipedia.org/wiki/יבול_(מושב)
יפעת,32.6775,35.22333,https://he.wikipedia.org/wiki/יפעת
יפתח,33.12884,35.55231,https://he.wikipedia.org/wiki/יפתח_(קיבוץ)
ינון,31.74199,34.78229,https://he.wikipedia.org/wiki/ינון_(מושב)
יראון,33.07757,35.4546,https://he.wikipedia.org/wiki/יראון
ירכא,32.95435,35.21197,https://he.wikipedia.org/wiki/ירכא
ישעי,31.751464018801812,34.96396103444546,https://he.wikipedia.org/wiki/ישעי
ייט"ב,31.94704,35.42341,https://he.wikipedia.org/wiki/ייט"ב
יצהר,32.16890587010234,35.23492605650536,https://he.wikipedia.org/wiki/יצהר
יזרעאל,32.561027056102006,35.32222941784869,https://he.wikipedia.org/wiki/יזרעאל_(קיבוץ)
יודפת,32.83808,35.27157,https://he.wikipedia.org/wiki/יודפת
יונתן,32.939354173187716,35.79553672622119,https://he.wikipedia.org/wiki/יונתן_(מושב)
יקנעם עילית,32.65385,35.10382,https://he.wikipedia.org/wiki/יקנעם_עילית
יקנעם,32.65947548102059,35.115159816339634,https://he.wikipedia.org/wiki/יקנעם_(מושבה)
יושיביה,31.44397,34.60949,https://he.wikipedia.org/wiki/יושיביה
יטבתה,29.9062,35.0667,https://he.wikipedia.org/wiki/יטבתה
יובל,33.24171852849419,35.59579651675942,https://he.wikipedia.org/wiki/יובל_(מושב)
יובלים,32.87756,35.27031,https://he.wikipedia.org/wiki/יובלים
צפרירים,31.66079,34.94371,https://he.wikipedia.org/wiki/צפרירים
צפריה,32.00354,34.85588,https://he.wikipedia.org/wiki/צפריה
זנוח,31.73236,34.99967,https://he.wikipedia.org/wiki/זנוח
זרזיר,32.725563462606374,35.21962359704789,https://he.wikipedia.org/wiki/זרזיר_(יישוב)
זבדיאל,31.65837,34.7612,https://he.wikipedia.org/wiki/זבדיאל
צאלים,31.20286818027423,34.534944629579336,https://he.wikipedia.org/wiki/צאלים
צפת,32.96465,35.496,https://he.wikipedia.org/wiki/צפת
זכריה,31.70927,34.94488,https://he.wikipedia.org/wiki/זכריה_(מושב)
צלפון,31.80462,34.9321,https://he.wikipedia.org/wiki/צלפון
זמר,32.36407879356108,35.02446896169502,https://he.wikipedia.org/wiki/זמר_(יישוב)
זרחיה,31.68223,34.74524,https://he.wikipedia.org/wiki/זרחיה
זרועה,31.458836993454298,34.622531037246,https://he.wikipedia.org/wiki/זרועה
צרופה,32.64824,34.94991,https://he.wikipedia.org/wiki/צרופה
זיתן,31.97534,34.88928,https://he.wikipedia.org/wiki/זיתן
זכרון יעקב,32.56645,34.95628,https://he.wikipedia.org/wiki/זכרון_יעקב
זמרת,31.44784,34.55401,https://he.wikipedia.org/wiki/זמרת_(מושב)
ציפורי,32.74535,35.28003,https://he.wikipedia.org/wiki/ציפורי_(יישוב_עתיק)
זיקים,31.62657,34.55095,https://he.wikipedia.org/wiki/זיקים
צבעון,33.02651463269872,35.416304235470164,https://he.wikipedia.org/wiki/צבעון
צופר,30.56089229733331,35.181589918098894,https://he.wikipedia.org/wiki/צופר_(מושב)
צופית,32.19423,34.91957,https://he.wikipedia.org/wiki/צופית_(מושב)
זוהר,31.59573949688889,34.691324709041766,https://he.wikipedia.org/wiki/זוהר_(מושב)
צרעה,31.762720577514536,34.96854685456437,https://he.wikipedia.org/wiki/צרעה_(קיבוץ)
צובה,31.78634,35.12574,https://he.wikipedia.org/wiki/צובה
צופים,32.19782,35.00914,https://he.wikipedia.org/wiki/צופים_(יישוב)
צור הדסה,31.71912,35.09708,https://he.wikipedia.org/wiki/צור_הדסה
צור משה,32.29819,34.91313,https://he.wikipedia.org/wiki/צור_משה
צור נתן,32.240434678532736,35.01130012968591,https://he.wikipedia.org/wiki/צור_נתן
צור יצחק,32.24146312309636,34.99781773055944,https://he.wikipedia.org/wiki/צור_יצחק
צוריאל,33.00681,35.31361,https://he.wikipedia.org/wiki/צוריאל
צורית,32.9017,35.25295,https://he.wikipedia.org/wiki/צורית
